old_node_id,new_node_id
3514,1865
3515,1866
3524,1867
3526,1868
3529,1869
3530,1870
3531,1871
3534,1872
3535,1873
3536,1874
3537,1875
3542,1876
3543,1877
3546,1878
3547,1879
3558,1880
3562,1881
3565,1882
3566,1883
3567,1884
3568,1885
3569,1886
3570,1887
3580,1888
3583,1889
3584,1890
3585,1891
3586,1892
3587,1893
3588,1894
3593,1895
3594,1896
3595,1897
3596,1898
3598,1899
3608,1900
3609,1901
3610,1902
3611,1903
3612,1904
3613,1905
3614,1906
3615,1907
3616,1908
3617,1909
3618,1910
3619,1911
3620,1912
3621,1913
3622,1914
3623,1915
3624,1916
3625,1917
3626,1918
3627,1919
3628,1920
3629,1921
3630,1922
3631,1923
3633,1924
3634,1925
3635,1926
3636,1927
3637,1928
3638,1929
3639,1930
3640,1931
3641,1932
3642,1933
3643,1934
3644,1935
3645,1936
3649,1937
3650,1938
3655,1939
3656,1940
3657,1941
3658,1942
3664,1943
3665,1944
3670,1945
3678,1946
3680,1947
3681,1948
3688,1949
3689,1950
3690,1951
3691,1952
3692,1953
3693,1954
3694,1955
3696,1956
3697,1957
3709,1958
3710,1959
3714,1960
3715,1961
3720,1962
3721,1963
3722,1964
3723,1965
3724,1966
3725,1967
3730,1968
3731,1969
3732,1970
3742,1971
3745,1972
3746,1973
3747,1974
3748,1975
3749,1976
3750,1977
3751,1978
3753,1979
3754,1980
3755,1981
3756,1982
3757,1983
3758,1984
3759,1985
3760,1986
3761,1987
3762,1988
3764,1989
3765,1990
3766,1991
3767,1992
3768,1993
3769,1994
3770,1995
3771,1996
3772,1997
3776,1998
3777,1999
3778,2000
3779,2001
3780,2002
3781,2003
3782,2004
3783,2005
3784,2006
3785,2007
3786,2008
3787,2009
3788,2010
3789,2011
3790,2012
3791,2013
3792,2014
3793,2015
3795,2016
3797,2017
3798,2018
3804,2019
3805,2020
3806,2021
3807,2022
3808,2023
3809,2024
3810,2025
3811,2026
3812,2027
3813,2028
3814,2029
3815,2030
3816,2031
3817,2032
3818,2033
3819,2034
3820,2035
3821,2036
3822,2037
3823,2038
3824,2039
3826,2040
3827,2041
3828,2042
3829,2043
3830,2044
3831,2045
3832,2046
3833,2047
3834,2048
3838,2049
3839,2050
3840,2051
3841,2052
3842,2053
3843,2054
3844,2055
3845,2056
3846,2057
3847,2058
3848,2059
3849,2060
3850,2061
3851,2062
3852,2063
