old_node_id,new_node_id
793,537
794,538
795,539
798,540
799,541
800,542
802,543
803,544
804,545
805,546
806,547
807,548
808,549
809,550
811,551
813,552
814,553
815,554
817,555
819,556
820,557
821,558
822,559
823,560
824,561
825,562
826,563
827,564
828,565
829,566
830,567
831,568
834,569
842,570
852,571
860,572
863,573
871,574
873,575
874,576
875,577
876,578
878,579
879,580
880,581
881,582
882,583
883,584
884,585
885,586
886,587
887,588
889,589
890,590
891,591
892,592
893,593
894,594
895,595
896,596
897,597
898,598
899,599
900,600
905,601
906,602
908,603
917,604
918,605
919,606
924,607
926,608
933,609
935,610
942,611
965,612
966,613
968,614
969,615
973,616
974,617
978,618
979,619
981,620
982,621
984,622
986,623
987,624
988,625
989,626
992,627
993,628
994,629
995,630
996,631
997,632
1000,633
1001,634
1009,635
1010,636
1013,637
1015,638
1016,639
1017,640
1020,641
1022,642
1024,643
1025,644
1029,645
1030,646
1031,647
1032,648
1034,649
1035,650
1036,651
1038,652
1039,653
1040,654
1041,655
1042,656
1045,657
1049,658
1050,659
1051,660
1052,661
1053,662
1054,663
1056,664
1057,665
1058,666
1059,667
1060,668
1061,669
1062,670
1063,671
1064,672
1065,673
1066,674
1067,675
1068,676
1069,677
1071,678
1072,679
1076,680
1078,681
1079,682
1085,683
1086,684
1088,685
1093,686
1096,687
1097,688
1098,689
1100,690
1103,691
1104,692
1105,693
1106,694
1107,695
1108,696
1109,697
1110,698
1111,699
1112,700
1115,701
1117,702
1119,703
1129,704
1131,705
1132,706
1136,707
1137,708
1139,709
1140,710
1141,711
1142,712
1146,713
1147,714
1148,715
1149,716
1150,717
1153,718
1154,719
1155,720
1156,721
1157,722
1162,723
1163,724
1164,725
1166,726
1167,727
1168,728
1169,729
1170,730
1171,731
1172,732
1173,733
1174,734
1175,735
1176,736
1177,737
1178,738
1179,739
1181,740
1183,741
1184,742
1186,743
1188,744
1190,745
1191,746
1193,747
1194,748
1196,749
1197,750
1200,751
1201,752
1202,753
1203,754
1204,755
1205,756
1206,757
1208,758
1209,759
1210,760
1211,761
1214,762
1215,763
1221,764
1222,765
1223,766
1224,767
1225,768
1226,769
1227,770
1231,771
1233,772
1236,773
1237,774
1238,775
1239,776
1241,777
1242,778
1243,779
1245,780
1254,781
1268,782
1280,783
1281,784
1282,785
1283,786
1295,787
1296,788
1297,789
1298,790
1299,791
1300,792
1301,793
1302,794
1303,795
1304,796
1305,797
1306,798
1308,799
1314,800
1315,801
1316,802
1317,803
1319,804
1320,805
1330,806
1331,807
1332,808
1333,809
1334,810
1335,811
1347,812
1348,813
1349,814
1350,815
1351,816
1381,817
1382,818
1391,819
1392,820
1393,821
1394,822
1397,823
1398,824
1399,825
1401,826
1402,827
1403,828
1404,829
1406,830
1407,831
1409,832
1410,833
1412,834
1415,835
1454,836
1455,837
1458,838
1470,839
1471,840
1474,841
1483,842
1488,843
1489,844
1493,845
1494,846
1495,847
1499,848
1507,849
1511,850
1512,851
1514,852
1516,853
1518,854
1519,855
1520,856
1521,857
1522,858
1523,859
1525,860
1527,861
1528,862
1529,863
1530,864
1537,865
1538,866
1539,867
1540,868
1541,869
1543,870
1544,871
1545,872
1546,873
1547,874
1548,875
1549,876
1550,877
1552,878
1554,879
1557,880
1560,881
1561,882
1562,883
1563,884
1570,885
1571,886
1572,887
1573,888
1574,889
1575,890
1578,891
1579,892
1585,893
