hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
0,12709|16353,14173,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2127,1,http://www.reactome.org/biopax/96/48895#Catalysis1028
1,5935|9377|16482,9378|16574,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5541,1,http://www.reactome.org/biopax/96/48895#Catalysis2282
2,1706|5412|15939,1707|14254,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5070,1,http://www.reactome.org/biopax/96/48895#Catalysis2161
3,9717|9725|16462,9726|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6184,1,http://www.reactome.org/biopax/96/48895#Catalysis2533
4,492|11237,495,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8850,1,http://www.reactome.org/biopax/96/48895#Control866
5,9383|10345,10344,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6857,1,http://www.reactome.org/biopax/96/48895#Catalysis2974
6,10340|10341|10343,9383|10342,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6855,-1,http://www.reactome.org/biopax/96/48895#Control620
7,6946|16482,6947|7735,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6705,1,http://www.reactome.org/biopax/96/48895#Catalysis2891
8,10776|15175|16223,14203|15343|16284,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7583,1,http://www.reactome.org/biopax/96/48895#Catalysis3637
9,9906|14117|16482,14106|14553|14793,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6478,1,http://www.reactome.org/biopax/96/48895#Catalysis2680
10,6827|6829|14255|16324,6828|16325|16424,4,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6445,1,http://www.reactome.org/biopax/96/48895#Catalysis2647
11,10955|13927|15624,14446|14793|15625,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8085,1,http://www.reactome.org/biopax/96/48895#Catalysis4093
12,10596|14765|16462,14768|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7152,1,http://www.reactome.org/biopax/96/48895#Catalysis3220
13,10780|14097|15187,14096|15188|16551,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7590,1,http://www.reactome.org/biopax/96/48895#Catalysis3644
14,2582|13078|16504,4150|16514,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2578,1,http://www.reactome.org/biopax/96/48895#Catalysis1196
15,4933|11335|13927,11336|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8931,1,http://www.reactome.org/biopax/96/48895#Catalysis4788
16,2770|6270,1061|9992,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2769,1,http://www.reactome.org/biopax/96/48895#Catalysis1308
17,5499|13302|13747,10105|11363,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6626,1,http://www.reactome.org/biopax/96/48895#Catalysis2820
18,7220|14446|16515,14308|14793|16541,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6976,1,http://www.reactome.org/biopax/96/48895#Catalysis3055
19,161|10318|15851|16588,11024|14317,4,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8340,1,http://www.reactome.org/biopax/96/48895#Catalysis4341
20,1598|1602|14019,1601|12381,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1620,1,http://www.reactome.org/biopax/96/48895#Catalysis693
21,11775|16302,16301,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction968,1,http://www.reactome.org/biopax/96/48895#Catalysis421
22,7346|15865|16343,15866,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8356,1,http://www.reactome.org/biopax/96/48895#Catalysis4357
23,2657|5621,2654|10745,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2658,1,http://www.reactome.org/biopax/96/48895#Catalysis1242
24,68|10985,69,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8195,1,http://www.reactome.org/biopax/96/48895#Catalysis4203
25,11743|15385,15393,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction906,1,http://www.reactome.org/biopax/96/48895#Catalysis368
26,275|14873|15343|15607|16058,14874|15321|16059,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8555,-1,http://www.reactome.org/biopax/96/48895#Control836
27,3532|13596|16462,13594|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3367,1,http://www.reactome.org/biopax/96/48895#Catalysis1550
29,173|4379|8245|13927,173|4380|14308|15079,4,4,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4132,1,http://www.reactome.org/biopax/96/48895#Catalysis1832
31,2510|13110|16504,2619|16514,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2619,1,http://www.reactome.org/biopax/96/48895#Catalysis1221
32,10766|13972|14196|14793,14362|15159|16424,4,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7570,-1,http://www.reactome.org/biopax/96/48895#Control705
33,7406|15116|16343,15111|15123,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7505,1,http://www.reactome.org/biopax/96/48895#Catalysis3562
34,10310|10311|10313,9810|10312|16588,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6841,1,http://www.reactome.org/biopax/96/48895#Catalysis2963
35,11001|13927|14309|15552,14446|15770|16574,4,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8244,1,http://www.reactome.org/biopax/96/48895#Catalysis4249
36,1930|3666|14311,3665,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3501,-1,http://www.reactome.org/biopax/96/48895#Control320
37,3581|6618|13614,3580,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6243,-1,http://www.reactome.org/biopax/96/48895#Control586
38,10612|13927|14357|16518,14446|14793|14808|16574,4,4,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7203,1,http://www.reactome.org/biopax/96/48895#Catalysis3269
39,7056|7226,7145,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction49,1,http://www.reactome.org/biopax/96/48895#Control4
40,755|758|11669|11670|11671|13927,751|11667|11668|11669|14446|16574,6,6,http://www.reactome.org/biopax/96/48895#BiochemicalReaction798,1,http://www.reactome.org/biopax/96/48895#Catalysis308
41,10837|14297|16481,14237|16601,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7748,1,http://www.reactome.org/biopax/96/48895#Catalysis3796
42,819|14147,13928,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction842,1,http://www.reactome.org/biopax/96/48895#Catalysis334
43,3587|13634,13635,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3402,1,http://www.reactome.org/biopax/96/48895#Catalysis1564
44,10700|14196|15067,14294|14362,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7428,1,http://www.reactome.org/biopax/96/48895#Catalysis3485
45,12658|14100|14117,14106|14119,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2019,1,http://www.reactome.org/biopax/96/48895#Catalysis951
46,10813|14255|14793|15261|16563,15262|16482|16552,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7661,1,http://www.reactome.org/biopax/96/48895#Catalysis3711
47,1778|16351|16491,16490|16494,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1785,1,http://www.reactome.org/biopax/96/48895#Catalysis746
48,170|14419|15867,14303|14420|16588,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8358,1,http://www.reactome.org/biopax/96/48895#Catalysis4359
49,1331|9662|16482,880|16574,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6030,1,http://www.reactome.org/biopax/96/48895#Catalysis2483
50,10795|15220|16482,14244|16515,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7622,1,http://www.reactome.org/biopax/96/48895#Catalysis3674
51,13849|13852|14321,13850|14322,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3638,-1,http://www.reactome.org/biopax/96/48895#Control338
52,1895|14255|14793|16326,14136,4,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2056,1,http://www.reactome.org/biopax/96/48895#Catalysis976
53,14041|14654|15939|15981,14254|14793|15562|16574,4,4,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8033,-1,http://www.reactome.org/biopax/96/48895#Control782
54,4089|13884,3586,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3872,1,http://www.reactome.org/biopax/96/48895#Control367
55,12606|13974|14297,13976|14237,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1933,1,http://www.reactome.org/biopax/96/48895#Catalysis871
56,10610|13927|14233|14362,14357|14446|14648|16574,4,4,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7200,1,http://www.reactome.org/biopax/96/48895#Control685
57,9909|14097|14559,14096|14560,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6485,1,http://www.reactome.org/biopax/96/48895#Catalysis2687
58,1706|4996|15939,1707|14254,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4690,1,http://www.reactome.org/biopax/96/48895#Catalysis1990
59,9957|11374|16462,11375|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction505,1,http://www.reactome.org/biopax/96/48895#Catalysis196
60,4340|13927,4501|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction21,1,http://www.reactome.org/biopax/96/48895#Catalysis10
61,5363|15939,5364|14254,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5019,1,http://www.reactome.org/biopax/96/48895#Catalysis2131
62,1841|14323|16371|16568,14130|16351,4,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2041,1,http://www.reactome.org/biopax/96/48895#Catalysis970
63,21|15652|16482,14793|15079|15653,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8113,1,http://www.reactome.org/biopax/96/48895#Catalysis4121
64,873|14083|15029|16482,14793|15050|15639,4,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8101,1,http://www.reactome.org/biopax/96/48895#Catalysis4109
65,8242|13766,13767,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3504,1,http://www.reactome.org/biopax/96/48895#Catalysis1617
66,4103|8564|12295,4104,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3886,-1,http://www.reactome.org/biopax/96/48895#Control371
67,1010|11856|16482,1013|16574,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1048,1,http://www.reactome.org/biopax/96/48895#Catalysis455
68,4089|13471,3586,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3872,1,http://www.reactome.org/biopax/96/48895#Control366
69,3859|10229|14793|16563,10226|16552,4,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction362,1,http://www.reactome.org/biopax/96/48895#Catalysis127
70,3894|8254|16482,14326|14329|14330,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3732,1,http://www.reactome.org/biopax/96/48895#Catalysis1717
71,4894|13927,4896|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4611,1,http://www.reactome.org/biopax/96/48895#Catalysis1974
72,25|15664|16343,15579|15665|16588,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8119,1,http://www.reactome.org/biopax/96/48895#Catalysis4127
73,4|15602|16504,14078|15603|16422,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8069,1,http://www.reactome.org/biopax/96/48895#Catalysis4077
74,2809|12803,2810,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2797,1,http://www.reactome.org/biopax/96/48895#Catalysis1320
75,639|642|11567|11568|11569|11573,643,6,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction703,-1,http://www.reactome.org/biopax/96/48895#Control53
76,9924|13927|14577,14446|14578|14793,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6498,1,http://www.reactome.org/biopax/96/48895#Catalysis2700
77,10824|14195|14255|14793|16563,15281|16482|16552,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7683,1,http://www.reactome.org/biopax/96/48895#Catalysis3731
78,4526|13927,4529|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4276,1,http://www.reactome.org/biopax/96/48895#Catalysis1882
79,5069|13474|16467,5071,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4757,1,http://www.reactome.org/biopax/96/48895#Control433
80,10730|14928|15110,14951|16608,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7498,1,http://www.reactome.org/biopax/96/48895#Catalysis3555
81,12154|12155,12153|16420,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1393,1,http://www.reactome.org/biopax/96/48895#Catalysis583
82,7213|14652,14653,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6963,1,http://www.reactome.org/biopax/96/48895#Catalysis3044
83,4099|4101|13927,4100|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3885,1,http://www.reactome.org/biopax/96/48895#Control370
84,296|15733|16179,15740|16180,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8630,1,http://www.reactome.org/biopax/96/48895#Catalysis4624
85,6950|16482,6951|7735,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6707,1,http://www.reactome.org/biopax/96/48895#Catalysis2893
86,1225|11682|13927,1233|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1247,1,http://www.reactome.org/biopax/96/48895#Catalysis544
87,10527|10529|13927,10531|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction396,1,http://www.reactome.org/biopax/96/48895#Catalysis140
88,9635|9639|16482,10745|13822,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6004,1,http://www.reactome.org/biopax/96/48895#Catalysis2472
89,1009|16483|16504,1000|11471|14072|16493,3,4,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1047,1,http://www.reactome.org/biopax/96/48895#Catalysis454
90,176|14037|14417|16391|16588,15877|16343|16392,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8369,1,http://www.reactome.org/biopax/96/48895#Catalysis4370
92,9596|11572|16462,9600|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5957,1,http://www.reactome.org/biopax/96/48895#Catalysis2442
93,5499|10076|11409,10075|11363,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6601,1,http://www.reactome.org/biopax/96/48895#Catalysis2795
94,10623|14873|14893|14911,14466|14912|15321|16040,4,4,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7298,1,http://www.reactome.org/biopax/96/48895#Catalysis3357
95,9009|9010|16467,5125,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4804,1,http://www.reactome.org/biopax/96/48895#Control439
96,6899|6908|16476,7138|14078,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction605,1,http://www.reactome.org/biopax/96/48895#Catalysis219
97,2129|12806|15939,2125|14254,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2290,1,http://www.reactome.org/biopax/96/48895#Catalysis1084
98,7329|14852,14859,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7254,1,http://www.reactome.org/biopax/96/48895#Catalysis3313
99,10817|14255|14793|15266|16563,15267|16482|16552,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7665,1,http://www.reactome.org/biopax/96/48895#Catalysis3715
100,4348|13927,4346|8648|14446,2,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4096,1,http://www.reactome.org/biopax/96/48895#Catalysis1816
101,21|15647|16482,14793|15079|15648,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8110,1,http://www.reactome.org/biopax/96/48895#Catalysis4118
102,6604|9754|13766,6605,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6237,1,http://www.reactome.org/biopax/96/48895#Control578
103,5779|9259|16445,5778,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5387,1,http://www.reactome.org/biopax/96/48895#Control494
104,11760|14357,11103|14362,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8647,1,http://www.reactome.org/biopax/96/48895#Catalysis4641
105,13927|14147|14664,14446|14665|14793,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6993,1,http://www.reactome.org/biopax/96/48895#Control673
106,10954|11779|16462,13273|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2964,1,http://www.reactome.org/biopax/96/48895#Catalysis1414
107,10459|10460,7218,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6970,1,http://www.reactome.org/biopax/96/48895#Catalysis3051
108,10416|11220|16462,11221|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction459,1,http://www.reactome.org/biopax/96/48895#Catalysis179
109,7362|7853|14990|16388,14988|14991,4,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7356,1,http://www.reactome.org/biopax/96/48895#Catalysis3413
110,5302|13927,5303|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4964,1,http://www.reactome.org/biopax/96/48895#Catalysis2112
111,10675|14196|15041,14362|15040,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7389,1,http://www.reactome.org/biopax/96/48895#Catalysis3446
112,10642|14255|15489,15490,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7876,1,http://www.reactome.org/biopax/96/48895#Catalysis3916
113,7992|15431|15476,15485|16284,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction908,1,http://www.reactome.org/biopax/96/48895#Catalysis370
114,7857|13927|14836,14446|15062,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7420,1,http://www.reactome.org/biopax/96/48895#Catalysis3477
115,200|13973|14255,15907,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8410,1,http://www.reactome.org/biopax/96/48895#Catalysis4411
116,3077|3078|13301,3081|11363,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3016,1,http://www.reactome.org/biopax/96/48895#Catalysis1435
117,2498|13264|16504,2984|16514,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2937,1,http://www.reactome.org/biopax/96/48895#Catalysis1400
119,3663|13927,3664|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3500,1,http://www.reactome.org/biopax/96/48895#Catalysis1616
120,12573|14297|16577,14237|16397,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8514,1,http://www.reactome.org/biopax/96/48895#Catalysis4513
121,14173|15666|16482,14793|15079|15981,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8121,1,http://www.reactome.org/biopax/96/48895#Control795
122,1779|16351|16496,16494|16497,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1788,1,http://www.reactome.org/biopax/96/48895#Catalysis749
123,884|14241|15733,15740|16178,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8629,1,http://www.reactome.org/biopax/96/48895#Catalysis4623
124,498|11145,499,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8852,1,http://www.reactome.org/biopax/96/48895#Control890
126,9945|14110|14610,14109|14611,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6524,1,http://www.reactome.org/biopax/96/48895#Catalysis2724
127,8027|14255|16365|16563,16326|16368|16369|16482|16552,4,5,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1162,1,http://www.reactome.org/biopax/96/48895#Catalysis499
128,13131|13176|16462,13177|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2706,1,http://www.reactome.org/biopax/96/48895#Catalysis1275
129,2388|12952|15939,2390|12948|14254,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2425,1,http://www.reactome.org/biopax/96/48895#Catalysis1127
130,11722|14297|16126,14237|16135,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction940,1,http://www.reactome.org/biopax/96/48895#Catalysis401
131,6002|13927,6003|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5608,1,http://www.reactome.org/biopax/96/48895#Catalysis2306
132,9901|14546|16482,14548|16603,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6470,1,http://www.reactome.org/biopax/96/48895#Catalysis2672
134,6846|14549|14550|14793,14107|15079,4,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6474,1,http://www.reactome.org/biopax/96/48895#Catalysis2676
135,5621|6013,3803|6014|10745,2,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5618,1,http://www.reactome.org/biopax/96/48895#Catalysis2312
136,4474|8771,1662,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4236,1,http://www.reactome.org/biopax/96/48895#Catalysis1867
137,1906|14087|15343,14140|14793,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2067,-1,http://www.reactome.org/biopax/96/48895#Control189
138,3858|13889|16482,4354|16574,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4102,1,http://www.reactome.org/biopax/96/48895#Catalysis1821
139,6883|10913,10095|11363,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6618,1,http://www.reactome.org/biopax/96/48895#Catalysis2812
140,9019|9020|9021|16467,5182,4,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4864,1,http://www.reactome.org/biopax/96/48895#Control447
141,11586|14901|15006,14902|15007,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7366,1,http://www.reactome.org/biopax/96/48895#Catalysis3423
142,317|7503|14295,7505|7610|14304,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8691,1,http://www.reactome.org/biopax/96/48895#Catalysis4685
143,1704|1706|15939,1707|14254,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1717,1,http://www.reactome.org/biopax/96/48895#Catalysis726
144,9013|9015|14105,9014|14324,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4833,1,http://www.reactome.org/biopax/96/48895#Catalysis2054
145,1181|1200,1201|16574,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1206,-1,http://www.reactome.org/biopax/96/48895#Control102
146,4158|13038|16462,2575|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2568,1,http://www.reactome.org/biopax/96/48895#Catalysis1190
147,6643|13927,6616|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6277,1,http://www.reactome.org/biopax/96/48895#Catalysis2576
150,3522|11837|13927,11847|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1041,1,http://www.reactome.org/biopax/96/48895#Catalysis451
152,5183|14020,5194|14028,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction471,1,http://www.reactome.org/biopax/96/48895#Catalysis186
153,10827|15337|16391|16583|16588,15339|16343|16392,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7727,1,http://www.reactome.org/biopax/96/48895#Catalysis3775
154,1725|14323|15210,14793|15263,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1924,1,http://www.reactome.org/biopax/96/48895#Catalysis862
155,6714|15575|16343,16345,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6348,1,http://www.reactome.org/biopax/96/48895#Catalysis2600
156,12678|13927|15879|16482,14143|14446|16574,4,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2077,1,http://www.reactome.org/biopax/96/48895#Catalysis991
157,33|15685|16351,14323|15686|16453,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8139,1,http://www.reactome.org/biopax/96/48895#Catalysis4147
158,497|11250,498,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8851,1,http://www.reactome.org/biopax/96/48895#Control879
159,7452|10241|13927,10486|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction54,1,http://www.reactome.org/biopax/96/48895#Catalysis22
160,6063|9447|16482,6062|10745,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction5666,1,http://www.reactome.org/biopax/96/48895#Catalysis2328
161,10818|14256|14793|16563,14195|16552,4,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7676,1,http://www.reactome.org/biopax/96/48895#Catalysis3726
162,4475|4477|16376,4478,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4238,1,http://www.reactome.org/biopax/96/48895#Control391
163,2099|12803,2101,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2271,1,http://www.reactome.org/biopax/96/48895#Catalysis1078
164,11995|11997|13927,11996|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction1238,1,http://www.reactome.org/biopax/96/48895#Control110
165,10864|14184|14793|16563,14362|15411|16552,4,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7809,1,http://www.reactome.org/biopax/96/48895#Catalysis3849
166,497|11239,498,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8851,1,http://www.reactome.org/biopax/96/48895#Control882
167,705|719|11623|11624|11627|11628,720,6,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction760,1,http://www.reactome.org/biopax/96/48895#Catalysis277
168,369|371|11136|11151|11152|11153|11154|11155|11156|11157|11158|11159|11161|11162|11163|16462,370|372|1470|1471|11138|11141|11143|11146|11149|16466|16514,16,11,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8761,1,http://www.reactome.org/biopax/96/48895#Catalysis4721
169,1020|14312,14767,2,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7176,1,http://www.reactome.org/biopax/96/48895#Catalysis3244
170,11328|14087|16482,9312|16574,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8916,1,http://www.reactome.org/biopax/96/48895#Control913
171,11747|15476|16166,16167|16284,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8623,1,http://www.reactome.org/biopax/96/48895#Catalysis4617
172,3792|13848|13927,3794|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction3632,1,http://www.reactome.org/biopax/96/48895#Catalysis1671
173,13200|13201|16482,12798|15079,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2759,1,http://www.reactome.org/biopax/96/48895#Catalysis1302
175,7920|14371|14873|15343|15607,14874|15321|16104,5,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8579,1,http://www.reactome.org/biopax/96/48895#Catalysis4576
176,5157|13927,5159|14446,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4839,1,http://www.reactome.org/biopax/96/48895#Catalysis2056
177,6409|9658|15939,6410|14254,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6023,1,http://www.reactome.org/biopax/96/48895#Catalysis2480
178,2511|13098|16462,13099|16466,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction2604,1,http://www.reactome.org/biopax/96/48895#Catalysis1214
179,7134|10347|16351,9127,3,1,http://www.reactome.org/biopax/96/48895#BiochemicalReaction6862,-1,http://www.reactome.org/biopax/96/48895#Control627
180,7881|16337|16552,14793|15386|16563,3,3,http://www.reactome.org/biopax/96/48895#BiochemicalReaction7770,1,http://www.reactome.org/biopax/96/48895#Catalysis3814
181,7328|16253,14191|16254,2,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction8684,1,http://www.reactome.org/biopax/96/48895#Catalysis4678
182,5128|5132|13927,5130|14446,3,2,http://www.reactome.org/biopax/96/48895#BiochemicalReaction4808,-1,http://www.reactome.org/biopax/96/48895#Control440
