hyperedge_id,source_nodes,target_nodes,source_size,target_size,reaction_id,sign,control_id
1181,5192|8045|8660,8395|8661|9515,3,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3080,1,http://www.reactome.org/biopax/96/56210#Catalysis1901
1183,4918|9308|9570,8292|8476,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2641,1,http://www.reactome.org/biopax/96/56210#Catalysis1504
1184,6794|9573,9572|9574,2,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1059,1,http://www.reactome.org/biopax/96/56210#Catalysis639
1185,96|6879|8134,321|9138,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1765,1,http://www.reactome.org/biopax/96/56210#Catalysis879
1186,1718|7982|9308,7991|8476,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2404,1,http://www.reactome.org/biopax/96/56210#Catalysis1271
1187,1391|7525|8281,1338|7790,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction1954,1,http://www.reactome.org/biopax/96/56210#Catalysis974
1188,70|6916,71,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction824,1,http://www.reactome.org/biopax/96/56210#Catalysis532
1190,6279|9242,9243,2,1,http://www.reactome.org/biopax/96/56210#BiochemicalReaction466,1,http://www.reactome.org/biopax/96/56210#Catalysis277
1191,1775|8263|9269,8208|8266,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2605,1,http://www.reactome.org/biopax/96/56210#Catalysis1468
1192,5053|8367|9252|9308,8368|9457|9515,4,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction2720,1,http://www.reactome.org/biopax/96/56210#Catalysis1578
1194,6358|8045|9308|9564,8395|8476|9479,4,3,http://www.reactome.org/biopax/96/56210#BiochemicalReaction607,1,http://www.reactome.org/biopax/96/56210#Catalysis411
1195,5701|5704|8977,5703|8043,3,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction4228,1,http://www.reactome.org/biopax/96/56210#Catalysis2531
1196,2562|9308,2565|8476,2,2,http://www.reactome.org/biopax/96/56210#BiochemicalReaction3695,1,http://www.reactome.org/biopax/96/56210#Catalysis2315
