old_node_id,new_node_id
1630,728
1631,729
1632,730
1633,731
1635,732
1636,733
1638,734
1639,735
1640,736
1641,737
1642,738
1643,739
1644,740
1645,741
1654,742
1657,743
1658,744
1659,745
1661,746
1665,747
1666,748
1667,749
1668,750
1671,751
1673,752
1676,753
1677,754
1678,755
1679,756
1682,757
1683,758
1684,759
1685,760
1697,761
1699,762
1700,763
1701,764
1702,765
1703,766
1704,767
1707,768
1708,769
1709,770
1710,771
1711,772
1712,773
1713,774
1718,775
1719,776
1720,777
1721,778
1728,779
1738,780
1739,781
1740,782
1741,783
1742,784
1743,785
1744,786
1745,787
1746,788
1747,789
1749,790
1751,791
1752,792
1757,793
1759,794
1760,795
1761,796
1762,797
1763,798
1764,799
1769,800
1770,801
1771,802
1780,803
1781,804
1782,805
1791,806
1794,807
1796,808
1797,809
1799,810
1800,811
1801,812
1802,813
1809,814
1810,815
1811,816
1813,817
1818,818
1820,819
1824,820
1825,821
1829,822
1831,823
1836,824
1837,825
1843,826
1845,827
1846,828
1848,829
1850,830
1851,831
1852,832
1853,833
1856,834
1857,835
1858,836
1859,837
1860,838
1861,839
1863,840
1864,841
1865,842
1866,843
1867,844
1868,845
1869,846
1870,847
1876,848
1885,849
1897,850
1899,851
1901,852
1903,853
1905,854
1906,855
1908,856
1909,857
1910,858
1913,859
1914,860
1915,861
1916,862
1917,863
1918,864
1919,865
1921,866
1922,867
1924,868
1925,869
1926,870
1927,871
1928,872
1929,873
1930,874
1931,875
1932,876
1933,877
1934,878
1935,879
1936,880
1937,881
1938,882
1950,883
1951,884
1952,885
1953,886
1954,887
1955,888
1956,889
1957,890
1958,891
1962,892
1963,893
1966,894
1967,895
1971,896
1972,897
1974,898
1985,899
1986,900
1987,901
1988,902
1989,903
1990,904
1992,905
1993,906
1994,907
1999,908
2000,909
2001,910
2002,911
2003,912
2004,913
2005,914
2009,915
2010,916
2011,917
2013,918
2014,919
2015,920
2016,921
2017,922
2018,923
2019,924
2020,925
2021,926
2022,927
2023,928
2024,929
2025,930
2026,931
2028,932
2030,933
2031,934
2032,935
2052,936
2053,937
2055,938
2056,939
2059,940
2060,941
2061,942
2063,943
2064,944
2065,945
2068,946
2069,947
2071,948
2072,949
2073,950
2076,951
2077,952
2078,953
2083,954
2084,955
2087,956
2092,957
2093,958
2094,959
2095,960
2096,961
2097,962
2098,963
2099,964
2102,965
2103,966
2104,967
2114,968
2116,969
2122,970
2124,971
2126,972
2131,973
2132,974
2134,975
2135,976
2136,977
2137,978
2140,979
2141,980
2142,981
2144,982
2145,983
2164,984
2165,985
2166,986
2167,987
2173,988
2174,989
2175,990
2176,991
2177,992
2178,993
2179,994
2180,995
2181,996
2182,997
2183,998
2184,999
2185,1000
2186,1001
2187,1002
2188,1003
2189,1004
2191,1005
2192,1006
2193,1007
2194,1008
2195,1009
2196,1010
2197,1011
2198,1012
2200,1013
2201,1014
2202,1015
2203,1016
2204,1017
2205,1018
2206,1019
2207,1020
2208,1021
2210,1022
2211,1023
2212,1024
2213,1025
2217,1026
2219,1027
2237,1028
2238,1029
2239,1030
2240,1031
2241,1032
2242,1033
2243,1034
2246,1035
2247,1036
2248,1037
2251,1038
2253,1039
2254,1040
2257,1041
2258,1042
2259,1043
2264,1044
2265,1045
2266,1046
2271,1047
2272,1048
2273,1049
2277,1050
2282,1051
2297,1052
2298,1053
2299,1054
2300,1055
2301,1056
2302,1057
2303,1058
2307,1059
2308,1060
2309,1061
2311,1062
2312,1063
2313,1064
2314,1065
2315,1066
2316,1067
2317,1068
2318,1069
2320,1070
2321,1071
2322,1072
2323,1073
2324,1074
2325,1075
2326,1076
2327,1077
2328,1078
2329,1079
2330,1080
2331,1081
2332,1082
2333,1083
2334,1084
2335,1085
2336,1086
2337,1087
2339,1088
2343,1089
2344,1090
2345,1091
2346,1092
2347,1093
2349,1094
2350,1095
2351,1096
2352,1097
2355,1098
2361,1099
2362,1100
2363,1101
2364,1102
2365,1103
2366,1104
2367,1105
2368,1106
2369,1107
2370,1108
2371,1109
2372,1110
2373,1111
2374,1112
2375,1113
2376,1114
2377,1115
2378,1116
2379,1117
2380,1118
2381,1119
2382,1120
2383,1121
2384,1122
2385,1123
2386,1124
2387,1125
2388,1126
2390,1127
2391,1128
2392,1129
2393,1130
2394,1131
2395,1132
2396,1133
2397,1134
2398,1135
2399,1136
2400,1137
2401,1138
2403,1139
2404,1140
2405,1141
2406,1142
2407,1143
2408,1144
2412,1145
2413,1146
2414,1147
2415,1148
2416,1149
2418,1150
2419,1151
2420,1152
2421,1153
2422,1154
2424,1155
2425,1156
2426,1157
2427,1158
2428,1159
2429,1160
2430,1161
2431,1162
2432,1163
2433,1164
2434,1165
2435,1166
2436,1167
2437,1168
2438,1169
2439,1170
2440,1171
2441,1172
2442,1173
2443,1174
2444,1175
2445,1176
2446,1177
2449,1178
2456,1179
2458,1180
2460,1181
2461,1182
2462,1183
2464,1184
2465,1185
2466,1186
2473,1187
2474,1188
2475,1189
2476,1190
2477,1191
2481,1192
2482,1193
2483,1194
2484,1195
2485,1196
2486,1197
2487,1198
2494,1199
2497,1200
2498,1201
2509,1202
2510,1203
2512,1204
2513,1205
2514,1206
2515,1207
2517,1208
2518,1209
2535,1210
2547,1211
2548,1212
2550,1213
2551,1214
2552,1215
2562,1216
2568,1217
2569,1218
2570,1219
2571,1220
2572,1221
2573,1222
2574,1223
2577,1224
2578,1225
2583,1226
2586,1227
2587,1228
2588,1229
2589,1230
2590,1231
2591,1232
2592,1233
2593,1234
2594,1235
2596,1236
2598,1237
2599,1238
2603,1239
2604,1240
2605,1241
2606,1242
2607,1243
2608,1244
2609,1245
2610,1246
2611,1247
2616,1248
2617,1249
2618,1250
2619,1251
2620,1252
2621,1253
2622,1254
2623,1255
2624,1256
2625,1257
2626,1258
2627,1259
2628,1260
2629,1261
2630,1262
2631,1263
2632,1264
2635,1265
2636,1266
2639,1267
2644,1268
2653,1269
2657,1270
2658,1271
2659,1272
2660,1273
2661,1274
2662,1275
2665,1276
2666,1277
2667,1278
2668,1279
2669,1280
2670,1281
2671,1282
2672,1283
2673,1284
2674,1285
2675,1286
2676,1287
2677,1288
2678,1289
2679,1290
2682,1291
2683,1292
2684,1293
2685,1294
2686,1295
2687,1296
2688,1297
2690,1298
2692,1299
2701,1300
2702,1301
2706,1302
2707,1303
2708,1304
2714,1305
2715,1306
2717,1307
2720,1308
2721,1309
2723,1310
2724,1311
2725,1312
2726,1313
2728,1314
2729,1315
2734,1316
2735,1317
2738,1318
2744,1319
2745,1320
2746,1321
2747,1322
2748,1323
2749,1324
2750,1325
2752,1326
2753,1327
2754,1328
2758,1329
2759,1330
2760,1331
2761,1332
2762,1333
2764,1334
2765,1335
2766,1336
2767,1337
2768,1338
2769,1339
2770,1340
2771,1341
2772,1342
2773,1343
2774,1344
2775,1345
2776,1346
2777,1347
2780,1348
2781,1349
2782,1350
2786,1351
2787,1352
2788,1353
2789,1354
2790,1355
2793,1356
2795,1357
2796,1358
2800,1359
2802,1360
2804,1361
2805,1362
2806,1363
2807,1364
2808,1365
2809,1366
2810,1367
2811,1368
2812,1369
2813,1370
2814,1371
2815,1372
2816,1373
2817,1374
2818,1375
2819,1376
2820,1377
2821,1378
2822,1379
2826,1380
2827,1381
2828,1382
2830,1383
2839,1384
2840,1385
2842,1386
2843,1387
2844,1388
2845,1389
2850,1390
2853,1391
2854,1392
2855,1393
2857,1394
2858,1395
2859,1396
2861,1397
2862,1398
2863,1399
2866,1400
2867,1401
2868,1402
2870,1403
2871,1404
2875,1405
2878,1406
2881,1407
2882,1408
2883,1409
2884,1410
2885,1411
2886,1412
2887,1413
2892,1414
2900,1415
2901,1416
2902,1417
2903,1418
2907,1419
2912,1420
2913,1421
2929,1422
2932,1423
2935,1424
2936,1425
2937,1426
2938,1427
2942,1428
2943,1429
2944,1430
2957,1431
2962,1432
2973,1433
3001,1434
3024,1435
3025,1436
3029,1437
3030,1438
3031,1439
3032,1440
3033,1441
3034,1442
3035,1443
3036,1444
3039,1445
3041,1446
3042,1447
3045,1448
3046,1449
3048,1450
3049,1451
3050,1452
3054,1453
3055,1454
3056,1455
3058,1456
3060,1457
3061,1458
3062,1459
3064,1460
3065,1461
3066,1462
3069,1463
3071,1464
3072,1465
3073,1466
3074,1467
3075,1468
3076,1469
3089,1470
3090,1471
3093,1472
3094,1473
3095,1474
3096,1475
3098,1476
3100,1477
3105,1478
3106,1479
3121,1480
3122,1481
3123,1482
3125,1483
3128,1484
3129,1485
3130,1486
3136,1487
3137,1488
3138,1489
3139,1490
3140,1491
3141,1492
3144,1493
3145,1494
3146,1495
3147,1496
3149,1497
3150,1498
3153,1499
3154,1500
3155,1501
3156,1502
3157,1503
3158,1504
3176,1505
3181,1506
3234,1507
3240,1508
3250,1509
3259,1510
3269,1511
3274,1512
3278,1513
3291,1514
3297,1515
3301,1516
3303,1517
3304,1518
3307,1519
3310,1520
3311,1521
3316,1522
3317,1523
3318,1524
3320,1525
3322,1526
3330,1527
3331,1528
3332,1529
3333,1530
3337,1531
3338,1532
3340,1533
3341,1534
3342,1535
3343,1536
3344,1537
3346,1538
3348,1539
3349,1540
3350,1541
3351,1542
3352,1543
3353,1544
3358,1545
3359,1546
3361,1547
3362,1548
3364,1549
3365,1550
3366,1551
3369,1552
3377,1553
3378,1554
3379,1555
3380,1556
3382,1557
3385,1558
3386,1559
3387,1560
3389,1561
3390,1562
3391,1563
3392,1564
3394,1565
3398,1566
3400,1567
3401,1568
3403,1569
3404,1570
3405,1571
3406,1572
3408,1573
3409,1574
3410,1575
3411,1576
3412,1577
3413,1578
3414,1579
3416,1580
3417,1581
3418,1582
3423,1583
3424,1584
3425,1585
3427,1586
3429,1587
3430,1588
3431,1589
3433,1590
3438,1591
3440,1592
3441,1593
3442,1594
3443,1595
3444,1596
3445,1597
3446,1598
3447,1599
3449,1600
3450,1601
3451,1602
3452,1603
3453,1604
3456,1605
3461,1606
3462,1607
3463,1608
3464,1609
3465,1610
3466,1611
3467,1612
3469,1613
3470,1614
3471,1615
3472,1616
3473,1617
3474,1618
3475,1619
3478,1620
3486,1621
3487,1622
3488,1623
3489,1624
3490,1625
3491,1626
3492,1627
3509,1628
3510,1629
3514,1630
3521,1631
3522,1632
3523,1633
3525,1634
3526,1635
3528,1636
3529,1637
3530,1638
3531,1639
3533,1640
3534,1641
3536,1642
3537,1643
3541,1644
3543,1645
3544,1646
3545,1647
3546,1648
3547,1649
3548,1650
3549,1651
3550,1652
3551,1653
3552,1654
3553,1655
3554,1656
3557,1657
3559,1658
3560,1659
3561,1660
3563,1661
3564,1662
3565,1663
3566,1664
3567,1665
3568,1666
3569,1667
3570,1668
3571,1669
3572,1670
3573,1671
3574,1672
3575,1673
3576,1674
3579,1675
3584,1676
3589,1677
3590,1678
3595,1679
3598,1680
3599,1681
3600,1682
3601,1683
3602,1684
3603,1685
3604,1686
3606,1687
3608,1688
3610,1689
3611,1690
3613,1691
3614,1692
3616,1693
3622,1694
3623,1695
3624,1696
3625,1697
3626,1698
3627,1699
3631,1700
3632,1701
3635,1702
3637,1703
3645,1704
3653,1705
3654,1706
3655,1707
3656,1708
3657,1709
3658,1710
3660,1711
3661,1712
3662,1713
3664,1714
3665,1715
3666,1716
3667,1717
3668,1718
3670,1719
3674,1720
3682,1721
3683,1722
3684,1723
3685,1724
3687,1725
3688,1726
3695,1727
3696,1728
3697,1729
3701,1730
3704,1731
3705,1732
3706,1733
3717,1734
3724,1735
3725,1736
3726,1737
3727,1738
3728,1739
3730,1740
3731,1741
3732,1742
3733,1743
3734,1744
3740,1745
3749,1746
3751,1747
3753,1748
3754,1749
3768,1750
3782,1751
3783,1752
3786,1753
3787,1754
3789,1755
3790,1756
3803,1757
3808,1758
3813,1759
3814,1760
3815,1761
3816,1762
3817,1763
3824,1764
3829,1765
3830,1766
3831,1767
3834,1768
3835,1769
3838,1770
3839,1771
3847,1772
3848,1773
3849,1774
3855,1775
3857,1776
3877,1777
3882,1778
3883,1779
3885,1780
3886,1781
3887,1782
3890,1783
3891,1784
3899,1785
3900,1786
3901,1787
3903,1788
3904,1789
3905,1790
3906,1791
3907,1792
3909,1793
3913,1794
3914,1795
3915,1796
3916,1797
3918,1798
3922,1799
3928,1800
3929,1801
3935,1802
3937,1803
3938,1804
3939,1805
3940,1806
3941,1807
3942,1808
3953,1809
3955,1810
3956,1811
3962,1812
3964,1813
3965,1814
3966,1815
3971,1816
3972,1817
3973,1818
3974,1819
3975,1820
3977,1821
3978,1822
3979,1823
3980,1824
3981,1825
3982,1826
3983,1827
3984,1828
3985,1829
3991,1830
3994,1831
3995,1832
3996,1833
3997,1834
3998,1835
3999,1836
4001,1837
4002,1838
4005,1839
4006,1840
4007,1841
4009,1842
4010,1843
4011,1844
4014,1845
4015,1846
4016,1847
4017,1848
4018,1849
4019,1850
4028,1851
4029,1852
4030,1853
4037,1854
4039,1855
4042,1856
4043,1857
4044,1858
4045,1859
4046,1860
4048,1861
4049,1862
4050,1863
4056,1864
4057,1865
4058,1866
4059,1867
4060,1868
4061,1869
4066,1870
4071,1871
4082,1872
4084,1873
4085,1874
4092,1875
4102,1876
4107,1877
4108,1878
4109,1879
4110,1880
4113,1881
4115,1882
4116,1883
4120,1884
4123,1885
4124,1886
4125,1887
4126,1888
4127,1889
4128,1890
4131,1891
4132,1892
4133,1893
4137,1894
4138,1895
4139,1896
4140,1897
4145,1898
4150,1899
4154,1900
4158,1901
4166,1902
4167,1903
4175,1904
4176,1905
4177,1906
4178,1907
4184,1908
4186,1909
4194,1910
4197,1911
4198,1912
4199,1913
4202,1914
4206,1915
4207,1916
4211,1917
4212,1918
4214,1919
4230,1920
4231,1921
4232,1922
4233,1923
4234,1924
4239,1925
4240,1926
4242,1927
4243,1928
4270,1929
4293,1930
4294,1931
4295,1932
4296,1933
4297,1934
4298,1935
4299,1936
4301,1937
4302,1938
4303,1939
4304,1940
4305,1941
4306,1942
4307,1943
4308,1944
4309,1945
4311,1946
4312,1947
4313,1948
4314,1949
4315,1950
4316,1951
4317,1952
4318,1953
4319,1954
4320,1955
4322,1956
4323,1957
4324,1958
4325,1959
4326,1960
4328,1961
4329,1962
4330,1963
4331,1964
4332,1965
4333,1966
4334,1967
4335,1968
4336,1969
4337,1970
4338,1971
4339,1972
4340,1973
4341,1974
4342,1975
4343,1976
4344,1977
4345,1978
4346,1979
4347,1980
4348,1981
4349,1982
4350,1983
4351,1984
4352,1985
4353,1986
4354,1987
4355,1988
4356,1989
4357,1990
4358,1991
4359,1992
4362,1993
4363,1994
4364,1995
4365,1996
4366,1997
4367,1998
4368,1999
4369,2000
4371,2001
4372,2002
4373,2003
4374,2004
4376,2005
4377,2006
4378,2007
4379,2008
4381,2009
4382,2010
4385,2011
4386,2012
4387,2013
4388,2014
4389,2015
4390,2016
4392,2017
4393,2018
4394,2019
4395,2020
4396,2021
4397,2022
4398,2023
4401,2024
4403,2025
4405,2026
4406,2027
4408,2028
4409,2029
4410,2030
4411,2031
4412,2032
4413,2033
4415,2034
4416,2035
4417,2036
4418,2037
4419,2038
4420,2039
4421,2040
4422,2041
4429,2042
4430,2043
4431,2044
4433,2045
4435,2046
4436,2047
4437,2048
4438,2049
4439,2050
4440,2051
4441,2052
4443,2053
4444,2054
4446,2055
4449,2056
4450,2057
4451,2058
4452,2059
4453,2060
4456,2061
4457,2062
4458,2063
4460,2064
4461,2065
4462,2066
4463,2067
4464,2068
4465,2069
4467,2070
4468,2071
4469,2072
4470,2073
4471,2074
4472,2075
4473,2076
4475,2077
4477,2078
4478,2079
4479,2080
4480,2081
4481,2082
4482,2083
4483,2084
4484,2085
4485,2086
4486,2087
4488,2088
4489,2089
4490,2090
4491,2091
4492,2092
4496,2093
4497,2094
4498,2095
4499,2096
4501,2097
4502,2098
4503,2099
4504,2100
4505,2101
4507,2102
4508,2103
4509,2104
4510,2105
4511,2106
4512,2107
4513,2108
4514,2109
4516,2110
4517,2111
4518,2112
4520,2113
4521,2114
4522,2115
4523,2116
4524,2117
4525,2118
4526,2119
4527,2120
4528,2121
4529,2122
4530,2123
4531,2124
4532,2125
4534,2126
4535,2127
4536,2128
4537,2129
4538,2130
4539,2131
4540,2132
4541,2133
4543,2134
4544,2135
4545,2136
4546,2137
4547,2138
4548,2139
4549,2140
4552,2141
4553,2142
4554,2143
4555,2144
4556,2145
4560,2146
4561,2147
4562,2148
4563,2149
4564,2150
4565,2151
4566,2152
4567,2153
4568,2154
4569,2155
4570,2156
4571,2157
4572,2158
4573,2159
4576,2160
4577,2161
4578,2162
4581,2163
4582,2164
4583,2165
4584,2166
4585,2167
4586,2168
4587,2169
4588,2170
4589,2171
4590,2172
4591,2173
4592,2174
4593,2175
4594,2176
4595,2177
4597,2178
4598,2179
4599,2180
4600,2181
4601,2182
4602,2183
4603,2184
4604,2185
4605,2186
4607,2187
4608,2188
4609,2189
4610,2190
4611,2191
4612,2192
4613,2193
4614,2194
4615,2195
4616,2196
4617,2197
4618,2198
4619,2199
4621,2200
4622,2201
4623,2202
4625,2203
4627,2204
4628,2205
4638,2206
4639,2207
4640,2208
4642,2209
4644,2210
4646,2211
4647,2212
4648,2213
4649,2214
4650,2215
4651,2216
4652,2217
4653,2218
4657,2219
4658,2220
4659,2221
4662,2222
4664,2223
4665,2224
4666,2225
4667,2226
4668,2227
4670,2228
4671,2229
4672,2230
4673,2231
4674,2232
4675,2233
4676,2234
4677,2235
4678,2236
4679,2237
4680,2238
4681,2239
4683,2240
4685,2241
4686,2242
4687,2243
4689,2244
4690,2245
4691,2246
4693,2247
4694,2248
4695,2249
4696,2250
4697,2251
4698,2252
4699,2253
4700,2254
4701,2255
4702,2256
4705,2257
4706,2258
4708,2259
4709,2260
4715,2261
4716,2262
4717,2263
4718,2264
4720,2265
4721,2266
4722,2267
4723,2268
4724,2269
4725,2270
4726,2271
4727,2272
4728,2273
4729,2274
4730,2275
4732,2276
4733,2277
4735,2278
4736,2279
4737,2280
4738,2281
4739,2282
4742,2283
4743,2284
4744,2285
4747,2286
4748,2287
4749,2288
4751,2289
4752,2290
4753,2291
4755,2292
4756,2293
4757,2294
4759,2295
4760,2296
4761,2297
4763,2298
4764,2299
4765,2300
4766,2301
4767,2302
4768,2303
4769,2304
4770,2305
4771,2306
4772,2307
4773,2308
4774,2309
4775,2310
4777,2311
4778,2312
4779,2313
4780,2314
4781,2315
4782,2316
4783,2317
4784,2318
4785,2319
4786,2320
4787,2321
4788,2322
4792,2323
4793,2324
4794,2325
4810,2326
4813,2327
4814,2328
4815,2329
4816,2330
4817,2331
4818,2332
4819,2333
4821,2334
4822,2335
4824,2336
4825,2337
4826,2338
4827,2339
4828,2340
4830,2341
4831,2342
4832,2343
4833,2344
4834,2345
4836,2346
4837,2347
4838,2348
4839,2349
4840,2350
4841,2351
4842,2352
4843,2353
4845,2354
4849,2355
4850,2356
4851,2357
4852,2358
4853,2359
4854,2360
4856,2361
4857,2362
4858,2363
4859,2364
4862,2365
4863,2366
4864,2367
4865,2368
4866,2369
4867,2370
4869,2371
4870,2372
4871,2373
4872,2374
4874,2375
4875,2376
4876,2377
4877,2378
4878,2379
4879,2380
4880,2381
4881,2382
4883,2383
4884,2384
4885,2385
4886,2386
4887,2387
4888,2388
4890,2389
4891,2390
4892,2391
4893,2392
4894,2393
4895,2394
4896,2395
4897,2396
4898,2397
4900,2398
4901,2399
4902,2400
4903,2401
4904,2402
4905,2403
4907,2404
4908,2405
4909,2406
4910,2407
4911,2408
4912,2409
4913,2410
4914,2411
4915,2412
4917,2413
4918,2414
4919,2415
4920,2416
4921,2417
4923,2418
4924,2419
4925,2420
4926,2421
4928,2422
4929,2423
4930,2424
4931,2425
4932,2426
4933,2427
4934,2428
4935,2429
4936,2430
4938,2431
4939,2432
4940,2433
4941,2434
4942,2435
4943,2436
4944,2437
4945,2438
4946,2439
4948,2440
4949,2441
4950,2442
4951,2443
4952,2444
4953,2445
4954,2446
4955,2447
4957,2448
4958,2449
4959,2450
4960,2451
4961,2452
4962,2453
4964,2454
4965,2455
4966,2456
4969,2457
4970,2458
4971,2459
4972,2460
4974,2461
4975,2462
4976,2463
4977,2464
4978,2465
4979,2466
4980,2467
4981,2468
4982,2469
4983,2470
4985,2471
4986,2472
4987,2473
4989,2474
4990,2475
4991,2476
4992,2477
4993,2478
4994,2479
4995,2480
4996,2481
4997,2482
4998,2483
4999,2484
5000,2485
5001,2486
5002,2487
5003,2488
5004,2489
5005,2490
5006,2491
5007,2492
5008,2493
5011,2494
5012,2495
5013,2496
5014,2497
5015,2498
5018,2499
5019,2500
5020,2501
5021,2502
5026,2503
5027,2504
5028,2505
5029,2506
5030,2507
5031,2508
5032,2509
5033,2510
5034,2511
5035,2512
5036,2513
5037,2514
5038,2515
5039,2516
5040,2517
5041,2518
5043,2519
5044,2520
5045,2521
5046,2522
5047,2523
5048,2524
5050,2525
5051,2526
5052,2527
5053,2528
5054,2529
5055,2530
5056,2531
5057,2532
5059,2533
5060,2534
5061,2535
5062,2536
5063,2537
5064,2538
5065,2539
5066,2540
5068,2541
5069,2542
5070,2543
5071,2544
5072,2545
5073,2546
5074,2547
5075,2548
5076,2549
5077,2550
5078,2551
5079,2552
5080,2553
5081,2554
5082,2555
5083,2556
5084,2557
5085,2558
5086,2559
5087,2560
5088,2561
5089,2562
5090,2563
5091,2564
5092,2565
5093,2566
5094,2567
5095,2568
